,snapped_at,price,market_cap,total_volume,ma100,ma30,ma20,daily_return,volatility,rsi
2251,2019-06-29 00:00:00,12352.19686591269,219700496726.02615,44872003180.54631,6846.481548015229,9211.86052469673,9735.091095451704,0.10497782859721205,1489.8147328509974,73.73638978229434
2252,2019-06-30 00:00:00,11972.555667220911,213020899675.1298,37724824506.92749,6926.373926874465,9333.91601150218,9950.317397419738,-0.030734710822124534,1561.7149686046105,69.74720406546004
2253,2019-07-01 00:00:00,10888.097181679726,193705059813.9276,34920211165.40479,6995.363313779107,9410.9977057797,10094.585757359024,-0.09057869645244354,1579.9597797066842,60.7143839443921
2254,2019-07-02 00:00:00,10639.046292232071,189075622551.3632,37463414436.63033,7061.66432283828,9480.490524584367,10231.639298140708,-0.02287368355480035,1586.8114145875363,57.51370959005337
2255,2019-07-03 00:00:00,10822.764178376405,191741802293.97983,39264695559.40571,7129.958015617449,9549.792481559107,10365.524552153482,0.017268266449641523,1598.8779147826028,59.83365718561852
2256,2019-07-04 00:00:00,11975.637393818815,213139916541.64767,39944515601.67296,7210.438616590422,9676.525969293176,10552.925135564878,0.1065229913949175,1636.28019754701,63.79211546062837
2257,2019-07-05 00:00:00,11229.60561912491,199869428146.8407,32487314999.664185,7283.348075350103,9794.724947883347,10680.830147088083,-0.062295788538067054,1615.2963933896524,58.213809854494706
2258,2019-07-06 00:00:00,10987.248856214646,195514947598.0145,31349147296.84112,7352.858954733041,9900.55161459943,10789.2621145522,-0.021581947855542793,1584.6571148451014,54.38529589724191
2259,2019-07-07 00:00:00,11279.476377672418,200989208002.5716,28013279880.59072,7425.3698054979695,10015.830030618683,10904.297304045476,0.026596969385332514,1553.658057741185,52.98857385975055
2260,2019-07-08 00:00:00,11436.430746923896,203441013269.87305,25828700446.947784,7498.70088437207,10129.17411687874,11010.475426651235,0.01391504037919411,1528.0723568027977,53.06548247109639
2261,2019-07-09 00:00:00,12260.28269787262,217909027168.13293,30917398835.988853,7580.265147137456,10273.098897339018,11168.788474240904,0.07203750620973426,1518.3245112238706,55.9239667839789
2262,2019-07-10 00:00:00,12544.16726170922,223082925042.62772,35885342263.04269,7664.671602369054,10435.636818467317,11331.700403613791,0.023154813867861224,1490.5770539931013,53.76391098113868
2263,2019-07-11 00:00:00,12166.398288868606,216918064309.90915,42163626088.16242,7744.872365980675,10574.425761999802,11462.60458979415,-0.030115109672823492,1449.5112985520616,45.37178110096204
2264,2019-07-12 00:00:00,11385.06049056452,202244103401.21423,37061858272.52717,7810.10066660865,10690.661929132008,11525.939641541034,-0.0642209616809073,1364.8269344715927,51.30162779047337
2265,2019-07-13 00:00:00,11804.562793905448,210058300503.6453,30078548879.93068,7878.587976307522,10812.645385658157,11580.921673830522,0.03684673469136124,1291.0047774160942,46.18302060500505
2266,2019-07-14 00:00:00,11418.511855491488,202979011731.3034,28485045772.443813,7943.7828793246035,10919.008256654843,11609.541011622712,-0.03270353550182081,1198.8422928486918,46.1417924209466
2267,2019-07-15 00:00:00,10285.461109066944,183265698057.30487,29857566850.99168,7996.487932146385,10972.806780668383,11571.536546085317,-0.09922928318190849,1128.666391283166,45.83161956594642
2268,2019-07-16 00:00:00,10911.345158309634,195225460386.1362,37553147017.32781,8055.1826929705985,11042.564635714292,11526.682808797008,0.06085133593971337,1053.0738872493228,51.790146091328715
2269,2019-07-17 00:00:00,9538.827124243868,170100385848.08353,34409824868.73926,8098.80118537683,11061.233120262192,11353.817947869768,-0.12578816031866724,1019.6603096488712,42.70016899618211
2270,2019-07-18 00:00:00,9657.303101319074,172236725014.4112,33328381504.61661,8142.705268625291,11072.714280479204,11277.748953026396,0.012420392521223844,1001.0648242665804,35.06207838762731
2271,2019-07-19 00:00:00,10636.155728360647,189588944050.24216,34034952895.23173,8197.3450732613,11124.118746555252,11191.946896148793,0.10135879725136454,933.2531042078344,46.28755829001193
2272,2019-07-20 00:00:00,10536.565849576118,187718958960.57816,28858600367.989872,8249.621674925416,11165.806652399408,11120.147405266554,-0.009363334021048497,874.3868503703234,47.12938921852509
2273,2019-07-21 00:00:00,10774.281137633849,190839615019.19452,26163874235.136333,8306.886554677616,11206.672204811819,11114.45660306426,0.022560983479004593,823.3432755928495,46.75967358988984
2274,2019-07-22 00:00:00,10607.463560702125,189302289398.0001,22814710058.30296,8362.136538760406,11222.975674980995,11112.877466487764,-0.015482942648400111,805.703432206388,44.689716530344825
2275,2019-07-23 00:00:00,10343.318139598356,184582963699.30176,21903683695.255173,8414.839848243011,11210.922208030417,11088.905164548862,-0.024901845723265925,816.3552712978427,36.771515821533164
2276,2019-07-24 00:00:00,9936.380762347031,177060329754.31393,22986552398.15293,8462.710510938501,11180.597396787061,10986.942332975272,-0.0393430204658799,846.7062569556867,32.30484847965889
2277,2019-07-25 00:00:00,9799.306312967936,175298806837.89883,33861034798.8304,8510.304763894135,11139.055926558833,10915.427367667422,-0.013795209005931564,883.3398541752567,33.395708743954046
2278,2019-07-26 00:00:00,9878.23193291115,176569486287.9306,21622492404.321915,8556.951099453627,11074.71632752001,10859.976521502247,0.008054204800065135,902.9803360153705,38.27469371961761
2279,2019-07-27 00:00:00,9845.999447078504,175634298896.93475,19942172080.922203,8603.221522420567,10969.712164329672,10788.30267497255,-0.0032629812755518017,853.6532307394799,33.782083324154
2280,2019-07-28 00:00:00,9447.678401413306,168472890623.8368,21257664351.47119,8644.950636301333,10912.012011103898,10688.865057697021,-0.040455115583353685,896.4687437633162,33.713575431297784
2281,2019-07-29 00:00:00,9534.755426833231,170325673262.38525,18649152592.72144,8687.494646125837,10818.097296467917,10552.588694145054,0.00921676434359786,887.9292865976059,42.49979364982876
2282,2019-07-30 00:00:00,9510.593552181648,169247002246.27844,18424113909.50432,8729.523689813283,10736.031892633273,10400.910008668674,-0.0025340843650363265,891.3160381929418,34.09265250591166
2283,2019-07-31 00:00:00,9568.437452164317,170790961770.58182,20138691741.084118,8772.096415931934,10692.04323498276,10271.01196683346,0.006082049418398183,915.7809364517199,50.47941536046416
2284,2019-08-01 00:00:00,10062.996285663326,179525433372.0441,22957330875.71389,8818.91702089281,10672.841568097134,10204.9087565884,0.051686478170701156,922.941647418634,55.855420159639905
2285,2019-08-02 00:00:00,10361.312000080692,185025579624.96027,23668036460.12257,8866.950883617508,10657.45982882061,10132.746216897162,0.029644820086277335,924.2012991139835,45.06336709976628
